emotions,genders,audio_intensity,audio_path,duration,dataset
neutral,female,normal,./data/augmented_audio\neutral_3151.wav,1.9197278911564626,tess
fear,female,normal,./data/augmented_audio\fear_3152.wav,1.7341496598639456,tess
neutral,female,normal,./data/augmented_audio\neutral_3153.wav,2.0243990929705213,tess
fear,female,normal,./data/augmented_audio\fear_3154.wav,1.6226303854875284,tess
angry,male,normal,./data/augmented_audio\angry_3155.wav,3.5220408163265304,savee
sad,female,high,./data/augmented_audio\sad_3156.wav,3.703718820861678,ravdess
neutral,male,normal,./data/augmented_audio\neutral_3157.wav,2.702721088435374,crema
surprised,male,high,./data/augmented_audio\surprised_3158.wav,3.436780045351474,ravdess
fear,male,normal,./data/augmented_audio\fear_3159.wav,3.7997732426303856,savee
angry,female,normal,./data/augmented_audio\angry_3160.wav,2.4024036281179137,crema
happy,male,normal,./data/augmented_audio\happy_3161.wav,2.035419501133787,crema
angry,female,low,./data/augmented_audio\angry_3162.wav,2.769478458049887,crema
surprised,female,high,./data/augmented_audio\surprised_3163.wav,3.83718820861678,ravdess
fear,female,normal,./data/augmented_audio\fear_3164.wav,2.5025396825396826,crema
disgust,male,normal,./data/augmented_audio\disgust_3165.wav,3.069750566893424,crema
angry,female,normal,./data/augmented_audio\angry_3166.wav,2.936281179138322,crema
disgust,female,normal,./data/augmented_audio\disgust_3167.wav,2.8695691609977323,crema
fear,female,normal,./data/augmented_audio\fear_3168.wav,2.1354648526077096,crema
disgust,male,normal,./data/augmented_audio\disgust_3169.wav,2.4691609977324265,crema
neutral,male,normal,./data/augmented_audio\neutral_3170.wav,2.5025396825396826,crema
disgust,female,normal,./data/augmented_audio\disgust_3171.wav,2.796145124716553,tess
angry,male,normal,./data/augmented_audio\angry_3172.wav,3.603628117913832,ravdess
happy,female,normal,./data/augmented_audio\happy_3173.wav,1.9352834467120181,crema
surprised,female,normal,./data/augmented_audio\surprised_3174.wav,2.032380952380952,tess
happy,male,high,./data/augmented_audio\happy_3175.wav,4.104126984126984,ravdess
disgust,female,normal,./data/augmented_audio\disgust_3176.wav,2.1354648526077096,crema
happy,male,normal,./data/augmented_audio\happy_3177.wav,2.168843537414966,crema
sad,female,low,./data/augmented_audio\sad_3178.wav,1.8685260770975056,crema
fear,female,normal,./data/augmented_audio\fear_3179.wav,1.8512925170068026,tess
angry,female,normal,./data/augmented_audio\angry_3180.wav,2.2145578231292515,tess
disgust,male,normal,./data/augmented_audio\disgust_3181.wav,3.3700226757369616,crema
sad,female,normal,./data/augmented_audio\sad_3182.wav,2.2689795918367346,crema
angry,female,normal,./data/augmented_audio\angry_3183.wav,1.6341043083900226,tess
sad,male,normal,./data/augmented_audio\sad_3184.wav,5.239546485260771,savee
sad,female,normal,./data/augmented_audio\sad_3185.wav,2.536825396825397,tess
sad,female,normal,./data/augmented_audio\sad_3186.wav,2.3690702947845805,crema
angry,male,normal,./data/augmented_audio\angry_3187.wav,1.8773696145124716,savee
fear,female,normal,./data/augmented_audio\fear_3188.wav,1.7157823129251701,tess
disgust,female,normal,./data/augmented_audio\disgust_3189.wav,2.569251700680272,crema
neutral,female,normal,./data/augmented_audio\neutral_3190.wav,2.1122448979591835,tess
happy,male,normal,./data/augmented_audio\happy_3191.wav,2.168843537414966,crema
happy,female,normal,./data/augmented_audio\happy_3192.wav,2.5025396825396826,crema
neutral,female,normal,./data/augmented_audio\neutral_3193.wav,2.0230385487528344,tess
neutral,female,normal,./data/augmented_audio\neutral_3194.wav,2.43578231292517,crema
sad,female,normal,./data/augmented_audio\sad_3195.wav,2.3012244897959184,tess
happy,male,low,./data/augmented_audio\happy_3196.wav,2.168843537414966,crema
happy,female,normal,./data/augmented_audio\happy_3197.wav,2.052290249433107,tess
neutral,female,normal,./data/augmented_audio\neutral_3198.wav,2.4024036281179137,crema
neutral,female,normal,./data/augmented_audio\neutral_3199.wav,2.3023129251700682,crema
neutral,female,normal,./data/augmented_audio\neutral_3200.wav,2.1877551020408164,tess
neutral,male,normal,./data/augmented_audio\neutral_3201.wav,5.031473922902494,savee
disgust,female,normal,./data/augmented_audio\disgust_3202.wav,3.803854875283447,ravdess
neutral,female,normal,./data/augmented_audio\neutral_3203.wav,2.902902494331066,crema
angry,male,normal,./data/augmented_audio\angry_3204.wav,2.836190476190476,crema
angry,female,normal,./data/augmented_audio\angry_3205.wav,3.1698412698412697,crema
neutral,female,normal,./data/augmented_audio\neutral_3206.wav,3.069750566893424,crema
neutral,male,normal,./data/augmented_audio\neutral_3207.wav,5.450748299319728,savee
happy,male,normal,./data/augmented_audio\happy_3208.wav,1.5682539682539682,crema
neutral,male,normal,./data/augmented_audio\neutral_3209.wav,2.5359183673469388,crema
fear,female,normal,./data/augmented_audio\fear_3210.wav,2.3023129251700682,crema
surprised,female,normal,./data/augmented_audio\surprised_3211.wav,2.162721088435374,tess
sad,female,normal,./data/augmented_audio\sad_3212.wav,3.3700226757369616,crema
happy,male,high,./data/augmented_audio\happy_3213.wav,3.570249433106576,ravdess
angry,female,normal,./data/augmented_audio\angry_3214.wav,1.963310657596372,tess
fear,female,normal,./data/augmented_audio\fear_3215.wav,2.769478458049887,crema
angry,female,normal,./data/augmented_audio\angry_3216.wav,3.2032199546485263,crema
happy,male,normal,./data/augmented_audio\happy_3217.wav,2.2022222222222223,crema
angry,male,high,./data/augmented_audio\angry_3218.wav,3.7704761904761903,ravdess
fear,male,normal,./data/augmented_audio\fear_3219.wav,3.1031292517006803,crema
neutral,male,normal,./data/augmented_audio\neutral_3220.wav,2.1021315192743764,crema
disgust,male,normal,./data/augmented_audio\disgust_3221.wav,3.2032199546485263,crema
neutral,male,normal,./data/augmented_audio\neutral_3222.wav,2.836190476190476,crema
fear,female,normal,./data/augmented_audio\fear_3223.wav,1.9686621315192743,crema
neutral,female,normal,./data/augmented_audio\neutral_3224.wav,1.7017233560090703,crema
angry,female,normal,./data/augmented_audio\angry_3225.wav,2.1777777777777776,tess
happy,male,high,./data/augmented_audio\happy_3226.wav,1.8685714285714285,crema
sad,female,normal,./data/augmented_audio\sad_3227.wav,2.635963718820862,crema
angry,male,normal,./data/augmented_audio\angry_3228.wav,4.223809523809524,savee
surprised,female,normal,./data/augmented_audio\surprised_3229.wav,3.7704761904761903,ravdess
fear,female,normal,./data/augmented_audio\fear_3230.wav,2.5359183673469388,crema
happy,male,normal,./data/augmented_audio\happy_3231.wav,2.4024036281179137,crema
angry,female,normal,./data/augmented_audio\angry_3232.wav,2.802857142857143,crema
happy,male,low,./data/augmented_audio\happy_3233.wav,2.0020408163265304,crema
disgust,male,normal,./data/augmented_audio\disgust_3234.wav,2.802857142857143,crema
fear,male,low,./data/augmented_audio\fear_3235.wav,1.7017233560090703,crema
fear,male,normal,./data/augmented_audio\fear_3236.wav,2.0020408163265304,crema
fear,male,normal,./data/augmented_audio\fear_3237.wav,2.035419501133787,crema
neutral,male,normal,./data/augmented_audio\neutral_3238.wav,3.2699773242630386,ravdess
neutral,female,normal,./data/augmented_audio\neutral_3239.wav,2.3109750566893426,tess
fear,female,normal,./data/augmented_audio\fear_3240.wav,2.9696598639455782,crema
happy,female,normal,./data/augmented_audio\happy_3241.wav,2.569251700680272,crema
fear,male,normal,./data/augmented_audio\fear_3242.wav,2.035419501133787,crema
happy,female,normal,./data/augmented_audio\happy_3243.wav,1.9087074829931974,tess
fear,female,normal,./data/augmented_audio\fear_3244.wav,1.735419501133787,tess
neutral,male,normal,./data/augmented_audio\neutral_3245.wav,2.282721088435374,crema
disgust,male,normal,./data/augmented_audio\disgust_3246.wav,2.802857142857143,crema
disgust,male,normal,./data/augmented_audio\disgust_3247.wav,2.3141496598639457,savee
fear,male,normal,./data/augmented_audio\fear_3248.wav,2.902902494331066,crema
angry,female,normal,./data/augmented_audio\angry_3249.wav,2.2032199546485263,tess
angry,female,normal,./data/augmented_audio\angry_3250.wav,2.2022222222222223,crema
disgust,male,normal,./data/augmented_audio\disgust_3251.wav,2.936281179138322,crema
angry,male,normal,./data/augmented_audio\angry_3252.wav,3.3033560090702947,ravdess
fear,male,normal,./data/augmented_audio\fear_3253.wav,3.0030385487528344,crema
happy,male,normal,./data/augmented_audio\happy_3254.wav,2.3356916099773244,crema
fear,male,normal,./data/augmented_audio\fear_3255.wav,2.5359183673469388,crema
angry,female,normal,./data/augmented_audio\angry_3256.wav,1.6038095238095238,tess
sad,male,high,./data/augmented_audio\sad_3257.wav,1.4681632653061225,crema
fear,female,normal,./data/augmented_audio\fear_3258.wav,2.3356916099773244,crema
fear,male,normal,./data/augmented_audio\fear_3259.wav,2.3356916099773244,crema
happy,female,normal,./data/augmented_audio\happy_3260.wav,3.2699773242630386,crema
happy,male,low,./data/augmented_audio\happy_3261.wav,1.7351020408163265,crema
angry,female,normal,./data/augmented_audio\angry_3262.wav,2.802857142857143,crema
disgust,male,normal,./data/augmented_audio\disgust_3263.wav,3.2365986394557824,crema
sad,female,normal,./data/augmented_audio\sad_3264.wav,2.282721088435374,tess
angry,female,normal,./data/augmented_audio\angry_3265.wav,1.9352834467120181,crema
sad,male,normal,./data/augmented_audio\sad_3266.wav,2.3690702947845805,crema
neutral,male,normal,./data/augmented_audio\neutral_3267.wav,2.1354648526077096,crema
neutral,female,normal,./data/augmented_audio\neutral_3268.wav,3.737097505668934,crema
disgust,male,high,./data/augmented_audio\disgust_3269.wav,2.902902494331066,crema
neutral,female,normal,./data/augmented_audio\neutral_3270.wav,2.248299319727891,tess
angry,male,high,./data/augmented_audio\angry_3271.wav,1.9352834467120181,crema
disgust,male,normal,./data/augmented_audio\disgust_3272.wav,3.1031292517006803,crema
neutral,female,normal,./data/augmented_audio\neutral_3273.wav,3.47015873015873,ravdess
disgust,female,normal,./data/augmented_audio\disgust_3274.wav,3.703718820861678,ravdess
neutral,female,normal,./data/augmented_audio\neutral_3275.wav,1.879092970521542,tess
happy,female,normal,./data/augmented_audio\happy_3276.wav,2.2689795918367346,crema
angry,female,low,./data/augmented_audio\angry_3277.wav,2.035419501133787,crema
neutral,female,normal,./data/augmented_audio\neutral_3278.wav,2.087074829931973,tess
fear,male,normal,./data/augmented_audio\fear_3279.wav,2.3690249433106576,crema
sad,female,normal,./data/augmented_audio\sad_3280.wav,3.47015873015873,crema
sad,male,normal,./data/augmented_audio\sad_3281.wav,2.2689795918367346,crema
fear,female,normal,./data/augmented_audio\fear_3282.wav,1.4327891156462584,tess
fear,female,normal,./data/augmented_audio\fear_3283.wav,2.2356009070294784,crema
disgust,male,normal,./data/augmented_audio\disgust_3284.wav,2.936281179138322,crema
neutral,male,normal,./data/augmented_audio\neutral_3285.wav,2.06875283446712,crema
fear,male,normal,./data/augmented_audio\fear_3286.wav,2.4691609977324265,crema
surprised,female,normal,./data/augmented_audio\surprised_3287.wav,2.4565532879818592,tess
angry,male,normal,./data/augmented_audio\angry_3288.wav,2.9696598639455782,crema
fear,female,normal,./data/augmented_audio\fear_3289.wav,4.004036281179138,ravdess
happy,male,normal,./data/augmented_audio\happy_3290.wav,2.635963718820862,crema
angry,female,normal,./data/augmented_audio\angry_3291.wav,2.503401360544218,tess
happy,female,normal,./data/augmented_audio\happy_3292.wav,1.935374149659864,tess
fear,female,high,./data/augmented_audio\fear_3293.wav,3.0364172335600905,crema
surprised,female,normal,./data/augmented_audio\surprised_3294.wav,3.5035374149659866,ravdess
fear,female,normal,./data/augmented_audio\fear_3295.wav,2.4691609977324265,crema
angry,female,normal,./data/augmented_audio\angry_3296.wav,1.5371428571428571,tess
sad,male,normal,./data/augmented_audio\sad_3297.wav,2.902902494331066,crema
sad,male,normal,./data/augmented_audio\sad_3298.wav,2.9696598639455782,crema
angry,female,normal,./data/augmented_audio\angry_3299.wav,2.0360090702947846,tess
disgust,male,normal,./data/augmented_audio\disgust_3300.wav,2.1354648526077096,crema
neutral,male,normal,./data/augmented_audio\neutral_3301.wav,3.4034013605442177,crema
happy,female,normal,./data/augmented_audio\happy_3302.wav,1.9628571428571429,tess
sad,female,normal,./data/augmented_audio\sad_3303.wav,3.937278911564626,crema
sad,female,normal,./data/augmented_audio\sad_3304.wav,2.06875283446712,crema
happy,female,normal,./data/augmented_audio\happy_3305.wav,1.8573242630385487,tess
neutral,male,normal,./data/augmented_audio\neutral_3306.wav,1.7017233560090703,crema
fear,female,normal,./data/augmented_audio\fear_3307.wav,2.5025396825396826,crema
sad,female,normal,./data/augmented_audio\sad_3308.wav,2.151201814058957,tess
fear,female,normal,./data/augmented_audio\fear_3309.wav,1.6991836734693877,tess
happy,female,normal,./data/augmented_audio\happy_3310.wav,1.9607256235827664,tess
disgust,female,normal,./data/augmented_audio\disgust_3311.wav,2.3690249433106576,crema
disgust,female,high,./data/augmented_audio\disgust_3312.wav,2.836190476190476,crema
angry,male,normal,./data/augmented_audio\angry_3313.wav,2.569251700680272,crema
disgust,female,normal,./data/augmented_audio\disgust_3314.wav,3.3327891156462583,crema
disgust,female,normal,./data/augmented_audio\disgust_3315.wav,2.669342403628118,crema
surprised,male,normal,./data/augmented_audio\surprised_3316.wav,3.436780045351474,ravdess
happy,female,normal,./data/augmented_audio\happy_3317.wav,1.9826757369614512,tess
surprised,male,normal,./data/augmented_audio\surprised_3318.wav,3.737097505668934,ravdess
happy,female,high,./data/augmented_audio\happy_3319.wav,2.3023129251700682,crema
happy,male,normal,./data/augmented_audio\happy_3320.wav,2.3690249433106576,crema
fear,female,normal,./data/augmented_audio\fear_3321.wav,1.5325623582766439,tess
happy,female,normal,./data/augmented_audio\happy_3322.wav,1.9686621315192743,crema
disgust,female,normal,./data/augmented_audio\disgust_3323.wav,2.5406349206349206,tess
angry,female,normal,./data/augmented_audio\angry_3324.wav,2.2713378684807255,tess
fear,female,normal,./data/augmented_audio\fear_3325.wav,1.4877551020408164,tess
sad,male,high,./data/augmented_audio\sad_3326.wav,2.5025396825396826,crema
fear,male,normal,./data/augmented_audio\fear_3327.wav,2.4691609977324265,crema
disgust,male,low,./data/augmented_audio\disgust_3328.wav,2.0020408163265304,crema
fear,male,normal,./data/augmented_audio\fear_3329.wav,2.635963718820862,crema
surprised,female,high,./data/augmented_audio\surprised_3330.wav,3.703718820861678,ravdess
disgust,male,high,./data/augmented_audio\disgust_3331.wav,2.43578231292517,crema
sad,male,normal,./data/augmented_audio\sad_3332.wav,2.902902494331066,crema
disgust,male,normal,./data/augmented_audio\disgust_3333.wav,2.936281179138322,crema
disgust,female,normal,./data/augmented_audio\disgust_3334.wav,2.802857142857143,crema
disgust,female,normal,./data/augmented_audio\disgust_3335.wav,2.4429024943310655,tess
happy,female,normal,./data/augmented_audio\happy_3336.wav,2.802857142857143,crema
sad,male,normal,./data/augmented_audio\sad_3337.wav,2.168843537414966,crema
sad,female,normal,./data/augmented_audio\sad_3338.wav,2.569251700680272,crema
happy,male,normal,./data/augmented_audio\happy_3339.wav,3.670340136054422,crema
happy,female,normal,./data/augmented_audio\happy_3340.wav,1.8351927437641724,crema
sad,female,normal,./data/augmented_audio\sad_3341.wav,2.2756009070294785,crema
sad,female,normal,./data/augmented_audio\sad_3342.wav,2.902902494331066,crema
disgust,female,normal,./data/augmented_audio\disgust_3343.wav,3.703718820861678,crema
sad,female,normal,./data/augmented_audio\sad_3344.wav,2.3690702947845805,crema
happy,male,normal,./data/augmented_audio\happy_3345.wav,1.8351927437641724,crema
