emotions,genders,audio_intensity,audio_path,duration,dataset
happy,male,normal,./data/augmented_audio\happy_2338.wav,2.702721088435374,crema
neutral,male,normal,./data/augmented_audio\neutral_2339.wav,2.1021315192743764,crema
surprised,female,high,./data/augmented_audio\surprised_2340.wav,3.970657596371882,ravdess
angry,male,high,./data/augmented_audio\angry_2341.wav,4.471156462585034,ravdess
neutral,female,normal,./data/augmented_audio\neutral_2342.wav,3.737097505668934,ravdess
happy,male,normal,./data/augmented_audio\happy_2343.wav,2.035419501133787,crema
happy,male,normal,./data/augmented_audio\happy_2344.wav,2.06875283446712,crema
disgust,male,normal,./data/augmented_audio\disgust_2345.wav,2.936281179138322,crema
sad,male,normal,./data/augmented_audio\sad_2346.wav,2.3356916099773244,crema
fear,female,normal,./data/augmented_audio\fear_2347.wav,3.603628117913832,ravdess
neutral,male,normal,./data/augmented_audio\neutral_2348.wav,2.4691609977324265,crema
angry,female,normal,./data/augmented_audio\angry_2349.wav,2.8695238095238094,crema
angry,male,normal,./data/augmented_audio\angry_2350.wav,2.836190476190476,crema
fear,female,normal,./data/augmented_audio\fear_2351.wav,1.5643537414965987,tess
sad,male,normal,./data/augmented_audio\sad_2352.wav,3.3033560090702947,crema
happy,female,normal,./data/augmented_audio\happy_2353.wav,2.3023129251700682,crema
disgust,female,normal,./data/augmented_audio\disgust_2354.wav,3.2032199546485263,crema
sad,male,normal,./data/augmented_audio\sad_2355.wav,2.702721088435374,crema
sad,male,normal,./data/augmented_audio\sad_2356.wav,3.603628117913832,ravdess
angry,female,normal,./data/augmented_audio\angry_2357.wav,3.1364625850340135,crema
happy,female,normal,./data/augmented_audio\happy_2358.wav,3.4034013605442177,ravdess
neutral,male,normal,./data/augmented_audio\neutral_2359.wav,2.3356916099773244,crema
sad,female,normal,./data/augmented_audio\sad_2360.wav,3.4034013605442177,crema
happy,female,normal,./data/augmented_audio\happy_2361.wav,3.0030385487528344,crema
fear,male,normal,./data/augmented_audio\fear_2362.wav,2.3356916099773244,crema
surprised,male,normal,./data/augmented_audio\surprised_2363.wav,3.47015873015873,ravdess
angry,female,normal,./data/augmented_audio\angry_2364.wav,2.902902494331066,crema
sad,female,normal,./data/augmented_audio\sad_2365.wav,2.110113378684807,tess
happy,female,normal,./data/augmented_audio\happy_2366.wav,1.6349659863945578,crema
neutral,female,normal,./data/augmented_audio\neutral_2367.wav,2.3023129251700682,crema
fear,male,normal,./data/augmented_audio\fear_2368.wav,2.5359183673469388,crema
sad,male,normal,./data/augmented_audio\sad_2369.wav,2.0020408163265304,crema
happy,female,normal,./data/augmented_audio\happy_2370.wav,2.1021315192743764,crema
neutral,female,normal,./data/augmented_audio\neutral_2371.wav,2.8695238095238094,crema
neutral,female,normal,./data/augmented_audio\neutral_2372.wav,1.8351927437641724,crema
neutral,female,normal,./data/augmented_audio\neutral_2373.wav,2.2002267573696144,tess
sad,female,normal,./data/augmented_audio\sad_2374.wav,2.4024036281179137,crema
fear,male,high,./data/augmented_audio\fear_2375.wav,1.8685714285714285,crema
fear,male,normal,./data/augmented_audio\fear_2376.wav,2.569251700680272,crema
neutral,female,normal,./data/augmented_audio\neutral_2377.wav,2.569251700680272,crema
disgust,male,normal,./data/augmented_audio\disgust_2378.wav,2.8695691609977323,crema
disgust,male,high,./data/augmented_audio\disgust_2379.wav,3.570249433106576,ravdess
neutral,female,normal,./data/augmented_audio\neutral_2380.wav,2.4691609977324265,crema
fear,male,normal,./data/augmented_audio\fear_2381.wav,3.0030385487528344,crema
surprised,female,normal,./data/augmented_audio\surprised_2382.wav,1.8077551020408162,tess
disgust,female,normal,./data/augmented_audio\disgust_2383.wav,2.73609977324263,crema
disgust,female,normal,./data/augmented_audio\disgust_2384.wav,2.035419501133787,crema
fear,female,high,./data/augmented_audio\fear_2385.wav,2.3356916099773244,crema
disgust,female,low,./data/augmented_audio\disgust_2386.wav,2.168843537414966,crema
fear,female,high,./data/augmented_audio\fear_2387.wav,1.7351020408163265,crema
disgust,female,normal,./data/augmented_audio\disgust_2388.wav,2.563356009070295,tess
angry,female,normal,./data/augmented_audio\angry_2389.wav,3.2032199546485263,crema
sad,male,high,./data/augmented_audio\sad_2390.wav,3.7704761904761903,ravdess
surprised,female,normal,./data/augmented_audio\surprised_2391.wav,1.850204081632653,tess
disgust,female,normal,./data/augmented_audio\disgust_2392.wav,2.5025396825396826,crema
fear,male,normal,./data/augmented_audio\fear_2393.wav,2.702721088435374,crema
sad,female,normal,./data/augmented_audio\sad_2394.wav,2.177687074829932,tess
angry,male,normal,./data/augmented_audio\angry_2395.wav,2.5025396825396826,crema
sad,female,normal,./data/augmented_audio\sad_2396.wav,2.43578231292517,crema
surprised,female,normal,./data/augmented_audio\surprised_2397.wav,1.8392290249433108,tess
angry,male,normal,./data/augmented_audio\angry_2398.wav,2.6026303854875286,crema
angry,male,normal,./data/augmented_audio\angry_2399.wav,2.2689795918367346,crema
sad,male,normal,./data/augmented_audio\sad_2400.wav,2.3690702947845805,crema
fear,female,normal,./data/augmented_audio\fear_2401.wav,2.3023129251700682,crema
neutral,female,high,./data/augmented_audio\neutral_2402.wav,3.8705215419501133,ravdess
sad,female,normal,./data/augmented_audio\sad_2403.wav,2.3226303854875283,tess
fear,female,normal,./data/augmented_audio\fear_2404.wav,2.168843537414966,crema
neutral,male,normal,./data/augmented_audio\neutral_2405.wav,2.3023129251700682,crema
fear,male,normal,./data/augmented_audio\fear_2406.wav,2.769478458049887,crema
happy,female,normal,./data/augmented_audio\happy_2407.wav,2.4024036281179137,crema
surprised,female,normal,./data/augmented_audio\surprised_2408.wav,2.0475283446712016,tess
disgust,female,normal,./data/augmented_audio\disgust_2409.wav,2.802857142857143,crema
angry,male,normal,./data/augmented_audio\angry_2410.wav,2.4024036281179137,crema
sad,female,normal,./data/augmented_audio\sad_2411.wav,2.475510204081633,tess
neutral,female,high,./data/augmented_audio\neutral_2412.wav,3.803854875283447,ravdess
fear,male,normal,./data/augmented_audio\fear_2413.wav,1.7684807256235828,crema
fear,male,low,./data/augmented_audio\fear_2414.wav,2.2022222222222223,crema
disgust,male,normal,./data/augmented_audio\disgust_2415.wav,2.4691609977324265,crema
sad,female,normal,./data/augmented_audio\sad_2416.wav,3.737097505668934,crema
sad,female,normal,./data/augmented_audio\sad_2417.wav,2.358458049886621,tess
disgust,female,high,./data/augmented_audio\disgust_2418.wav,3.937278911564626,ravdess
sad,female,normal,./data/augmented_audio\sad_2419.wav,3.5035374149659866,crema
surprised,female,normal,./data/augmented_audio\surprised_2420.wav,2.023582766439909,tess
sad,female,normal,./data/augmented_audio\sad_2421.wav,2.2756009070294785,crema
disgust,male,normal,./data/augmented_audio\disgust_2422.wav,2.569251700680272,crema
sad,male,normal,./data/augmented_audio\sad_2423.wav,3.5035374149659866,ravdess
disgust,male,normal,./data/augmented_audio\disgust_2424.wav,4.3710657596371885,crema
fear,male,normal,./data/augmented_audio\fear_2425.wav,2.6026303854875286,crema
happy,female,normal,./data/augmented_audio\happy_2426.wav,1.9451700680272108,tess
disgust,female,normal,./data/augmented_audio\disgust_2427.wav,2.2689795918367346,crema
happy,male,normal,./data/augmented_audio\happy_2428.wav,2.168843537414966,crema
fear,female,normal,./data/augmented_audio\fear_2429.wav,1.514965986394558,tess
angry,female,normal,./data/augmented_audio\angry_2430.wav,2.669342403628118,crema
happy,female,high,./data/augmented_audio\happy_2431.wav,1.9352834467120181,crema
disgust,male,normal,./data/augmented_audio\disgust_2432.wav,2.802857142857143,crema
disgust,female,normal,./data/augmented_audio\disgust_2433.wav,2.6117006802721088,tess
happy,female,high,./data/augmented_audio\happy_2434.wav,3.7704761904761903,ravdess
fear,female,normal,./data/augmented_audio\fear_2435.wav,2.569251700680272,crema
neutral,male,normal,./data/augmented_audio\neutral_2436.wav,3.069750566893424,crema
fear,female,low,./data/augmented_audio\fear_2437.wav,2.569251700680272,crema
happy,female,normal,./data/augmented_audio\happy_2438.wav,1.801814058956916,crema
neutral,female,normal,./data/augmented_audio\neutral_2439.wav,2.3356916099773244,crema
neutral,male,normal,./data/augmented_audio\neutral_2440.wav,2.035419501133787,crema
angry,female,normal,./data/augmented_audio\angry_2441.wav,2.702721088435374,crema
fear,male,normal,./data/augmented_audio\fear_2442.wav,2.569251700680272,crema
neutral,female,normal,./data/augmented_audio\neutral_2443.wav,2.17015873015873,tess
sad,male,normal,./data/augmented_audio\sad_2444.wav,2.8695238095238094,crema
neutral,male,normal,./data/augmented_audio\neutral_2445.wav,2.769478458049887,crema
disgust,male,normal,./data/augmented_audio\disgust_2446.wav,2.168843537414966,crema
neutral,female,normal,./data/augmented_audio\neutral_2447.wav,3.47015873015873,ravdess
sad,female,normal,./data/augmented_audio\sad_2448.wav,2.375374149659864,tess
happy,female,high,./data/augmented_audio\happy_2449.wav,3.670340136054422,ravdess
fear,female,normal,./data/augmented_audio\fear_2450.wav,1.9352834467120181,crema
neutral,female,normal,./data/augmented_audio\neutral_2451.wav,2.0951927437641724,tess
neutral,male,normal,./data/augmented_audio\neutral_2452.wav,2.802857142857143,crema
angry,male,normal,./data/augmented_audio\angry_2453.wav,2.5025396825396826,crema
surprised,female,normal,./data/augmented_audio\surprised_2454.wav,1.8094331065759637,tess
fear,male,normal,./data/augmented_audio\fear_2455.wav,2.936281179138322,crema
disgust,male,normal,./data/augmented_audio\disgust_2456.wav,2.8695238095238094,crema
fear,female,normal,./data/augmented_audio\fear_2457.wav,2.43578231292517,crema
sad,female,normal,./data/augmented_audio\sad_2458.wav,2.5,tess
sad,male,normal,./data/augmented_audio\sad_2459.wav,2.73609977324263,crema
happy,male,normal,./data/augmented_audio\happy_2460.wav,3.436780045351474,crema
neutral,female,normal,./data/augmented_audio\neutral_2461.wav,2.6026303854875286,crema
sad,female,normal,./data/augmented_audio\sad_2462.wav,2.702721088435374,crema
angry,female,normal,./data/augmented_audio\angry_2463.wav,2.1643537414965985,tess
fear,female,normal,./data/augmented_audio\fear_2464.wav,1.6509297052154195,tess
disgust,female,normal,./data/augmented_audio\disgust_2465.wav,2.836190476190476,crema
fear,male,normal,./data/augmented_audio\fear_2466.wav,2.3356916099773244,crema
sad,male,normal,./data/augmented_audio\sad_2467.wav,2.5359183673469388,crema
fear,male,high,./data/augmented_audio\fear_2468.wav,1.8351927437641724,crema
angry,male,normal,./data/augmented_audio\angry_2469.wav,2.802857142857143,crema
happy,female,normal,./data/augmented_audio\happy_2470.wav,1.8351927437641724,crema
disgust,female,normal,./data/augmented_audio\disgust_2471.wav,2.43578231292517,crema
disgust,male,low,./data/augmented_audio\disgust_2472.wav,2.2022222222222223,crema
neutral,female,normal,./data/augmented_audio\neutral_2473.wav,2.6026303854875286,crema
neutral,male,normal,./data/augmented_audio\neutral_2474.wav,2.3023129251700682,crema
fear,female,normal,./data/augmented_audio\fear_2475.wav,3.3033560090702947,crema
fear,male,normal,./data/augmented_audio\fear_2476.wav,2.669342403628118,crema
disgust,female,normal,./data/augmented_audio\disgust_2477.wav,3.0030385487528344,crema
neutral,male,normal,./data/augmented_audio\neutral_2478.wav,2.4024036281179137,crema
angry,female,normal,./data/augmented_audio\angry_2479.wav,2.3690249433106576,crema
sad,male,normal,./data/augmented_audio\sad_2480.wav,2.1021315192743764,crema
neutral,female,normal,./data/augmented_audio\neutral_2481.wav,2.216190476190476,tess
neutral,male,normal,./data/augmented_audio\neutral_2482.wav,2.802857142857143,crema
neutral,male,normal,./data/augmented_audio\neutral_2483.wav,2.3356916099773244,crema
sad,female,normal,./data/augmented_audio\sad_2484.wav,1.901904761904762,crema
angry,male,normal,./data/augmented_audio\angry_2485.wav,2.3356916099773244,crema
angry,female,normal,./data/augmented_audio\angry_2486.wav,2.2756009070294785,crema
neutral,female,normal,./data/augmented_audio\neutral_2487.wav,1.967891156462585,tess
happy,female,normal,./data/augmented_audio\happy_2488.wav,1.866031746031746,tess
angry,male,normal,./data/augmented_audio\angry_2489.wav,2.3023129251700682,crema
angry,male,high,./data/augmented_audio\angry_2490.wav,2.1021315192743764,crema
angry,male,normal,./data/augmented_audio\angry_2491.wav,3.47015873015873,crema
sad,female,normal,./data/augmented_audio\sad_2492.wav,2.363809523809524,tess
fear,male,normal,./data/augmented_audio\fear_2493.wav,2.4691609977324265,crema
neutral,female,normal,./data/augmented_audio\neutral_2494.wav,2.5359183673469388,crema
happy,female,normal,./data/augmented_audio\happy_2495.wav,1.7684807256235828,crema
happy,female,normal,./data/augmented_audio\happy_2496.wav,2.3356916099773244,crema
happy,male,normal,./data/augmented_audio\happy_2497.wav,2.06875283446712,crema
neutral,male,normal,./data/augmented_audio\neutral_2498.wav,1.8685260770975056,crema
sad,female,high,./data/augmented_audio\sad_2499.wav,3.570249433106576,ravdess
sad,female,normal,./data/augmented_audio\sad_2500.wav,2.1354648526077096,crema
neutral,female,normal,./data/augmented_audio\neutral_2501.wav,2.2022222222222223,crema
sad,female,normal,./data/augmented_audio\sad_2502.wav,2.3533333333333335,tess
sad,female,normal,./data/augmented_audio\sad_2503.wav,2.4569614512471656,tess
angry,female,normal,./data/augmented_audio\angry_2504.wav,2.0895238095238096,tess
sad,female,normal,./data/augmented_audio\sad_2505.wav,4.20421768707483,ravdess
sad,female,normal,./data/augmented_audio\sad_2506.wav,3.737097505668934,crema
neutral,female,normal,./data/augmented_audio\neutral_2507.wav,1.749795918367347,tess
disgust,female,low,./data/augmented_audio\disgust_2508.wav,2.2756009070294785,crema
disgust,male,high,./data/augmented_audio\disgust_2509.wav,2.802857142857143,crema
disgust,male,low,./data/augmented_audio\disgust_2510.wav,2.4024036281179137,crema
disgust,female,normal,./data/augmented_audio\disgust_2511.wav,3.1031292517006803,crema
happy,male,normal,./data/augmented_audio\happy_2512.wav,1.8685714285714285,crema
disgust,male,normal,./data/augmented_audio\disgust_2513.wav,2.936281179138322,crema
sad,male,high,./data/augmented_audio\sad_2514.wav,4.170839002267574,ravdess
sad,female,normal,./data/augmented_audio\sad_2515.wav,2.936281179138322,crema
neutral,female,normal,./data/augmented_audio\neutral_2516.wav,2.0259410430839004,tess
surprised,female,normal,./data/augmented_audio\surprised_2517.wav,1.7852607709750568,tess
fear,male,normal,./data/augmented_audio\fear_2518.wav,3.670340136054422,ravdess
disgust,female,normal,./data/augmented_audio\disgust_2519.wav,2.318458049886621,tess
happy,female,normal,./data/augmented_audio\happy_2520.wav,3.1698412698412697,crema
fear,male,normal,./data/augmented_audio\fear_2521.wav,2.035419501133787,crema
disgust,male,low,./data/augmented_audio\disgust_2522.wav,1.901904761904762,crema
happy,female,normal,./data/augmented_audio\happy_2523.wav,1.8849433106575963,tess
fear,female,normal,./data/augmented_audio\fear_2524.wav,3.1698412698412697,crema
sad,female,normal,./data/augmented_audio\sad_2525.wav,2.5062585034013605,tess
sad,female,normal,./data/augmented_audio\sad_2526.wav,2.43578231292517,crema
sad,female,normal,./data/augmented_audio\sad_2527.wav,2.8695691609977323,crema
disgust,female,high,./data/augmented_audio\disgust_2528.wav,2.836190476190476,crema
disgust,male,normal,./data/augmented_audio\disgust_2529.wav,2.569251700680272,crema
neutral,female,normal,./data/augmented_audio\neutral_2530.wav,2.836190476190476,crema
fear,male,high,./data/augmented_audio\fear_2531.wav,3.570249433106576,ravdess
